Symbol,Name,Last Sale,Net Change,% Change, Market Cap ,Country,IPO Year,Volume,Sector,Industry,Margin of Safety,Business Predictability,Fair Value,Fair Value - Price,Baggers
STM,STMicroelectronics N.V. Common Stock, $45.62 ,0.7,0.01558," $41,184,416,715.00 ",Switzerland,,2682065,Technology,Semiconductors,78.03,4,$ 214.72,169.1,371%
BGR,BlackRock Energy and Resources Trust,12.29,0.05,0.00408," $1,666,354,324.00 ",United States,2004,163849,Finance,Trusts Except Educational Religious and Charitable,78.23,0,$ 57.50,45.21,368%
COLL,Collegium Pharmaceutical Inc. Common Stock,36.71,0.14,0.00383," $1,173,245,286.00 ",United States,2015,512448,Health Care,Biotechnology: Pharmaceutical Preparations,78.42,0,$ 171.25,134.54,366%
HHS,Harte-Hanks Inc. Common Stock,7.69,0.01,0.0013," $55,493,455.00 ",United States,,4912,Consumer Discretionary,Advertising,78.52,1,$ 35.43,27.74,361%
CAR,Avis Budget Group Inc. Common Stock,108.04,0.11,0.00102," $3,832,475,370.00 ",United States,,1273596,Consumer Discretionary,Rental/Leasing Companies,77.61,2.5,$ 496.82,388.78,360%
ACI,Albertsons Companies Inc. Class A Common Stock,20.28,-0.22,-0.01073," $11,682,088,482.00 ",United States,2020,7292910,Consumer Staples,Food Chains,78.24,1,$ 92.81,72.53,358%
PLBC,Plumas Bancorp, $34.84 ,0.88,0.02591," $204,518,569.00 ",United States,,5302,Finance,Finance Companies,78.13,5,$ 156.56,121.72,349%
OSBC,Old Second Bancorp Inc. Common Stock,13.43,0.15,0.0113," $600,293,025.00 ",United States,,138961,Finance,Major Banks,77.81,1,$ 60.31,46.88,349%
ADX,Adams Diversified Equity Fund Inc.,19.09,0.04,0.0021, $-   ,United States,,118783,Finance,Investment Managers,77.62,0,$ 85.65,66.56,349%
CIVB,Civista Bancshares Inc. Common Stock,15.02,0.18,0.01213," $235,753,875.00 ",United States,,21189,Finance,Major Banks,77.64,1,$ 67.25,52.23,348%
CIVI,Civitas Resources Inc. Common Stock,68.68,1.17,0.01733," $6,440,387,812.00 ",United States,2017,1721983,Energy,Oil & Gas Production,76.91,0,$ 307.38,238.7,348%
CQP,Cheniere Energy Partners LP Common Units,48.62,-0.72,-0.01459," $23,533,982,160.00 ",United States,2007,242252,Utilities,Oil/Gas Transmission,77.6,1,$ 217.50,168.88,347%
DCF,BNY Mellon Alcentra Global Credit Income 2024 Target Term Fund Inc. Common Stock,8.48,-0.02,-0.00235, $-   ,,2017,29468,Finance,Finance/Investors Services,77.47,0,$ 37.81,29.33,346%
BFH,Bread Financial Holdings Inc. Common Stock,38.28,0.84,0.02244," $1,891,960,175.00 ",United States,,771214,Consumer Discretionary,Business Services,77.56,1,$ 170.22,131.94,345%
SSBK,Southern States Bancshares Inc. Common Stock,24.86,-0.34,-0.01349," $219,672,034.00 ",United States,2021,6588,Finance,Commercial Banks,77.27,0,$ 109.69,84.83,341%
BBW,Build-A-Bear Workshop Inc. Common Stock,23.94,0.03,0.00125," $342,478,219.00 ",United States,2004,140402,Consumer Discretionary,Recreational Games/Products/Toys,77.33,1,$ 105.63,81.69,341%
FSBW,FS Bancorp Inc. Common Stock, $33.37 ,0.72,0.02205," $260,216,691.00 ",United States,2012,20924,Finance,Banks,77.9,4.5,$ 147.06,113.69,341%
UNTY,Unity Bancorp Inc. Common Stock, $27.38 ,0.85,0.03204," $275,380,155.00 ",United States,,12972,Finance,Major Banks,77.71,4,$ 120.00,92.62,338%
PHX,PHX Minerals Inc. Common Stock,3.07,0.03,0.00987," $113,591,044.00 ",United States,2003,14852,Energy,Oil & Gas Production,77.23,1,$ 13.44,10.37,338%
MODV,ModivCare Inc. Common Stock,28.04,-0.57,-0.01992," $398,115,874.00 ",United States,2003,431903,Consumer Discretionary,Transportation Services,76.8,1,$ 122.50,94.46,337%
MPC,Marathon Petroleum Corporation Common Stock,169.23,2.07,0.01238," $64,256,170,187.00 ",United States,,4548249,Energy,Integrated oil Companies,76.45,1,$ 735.63,566.4,335%
AEHL,Antelope Enterprise Holdings Limited Class A Ordinary Shares,1.5399,0.0599,0.04047," $2,770,280.00 ",China,,16103,Industrials,Building Materials,76.98,1,$ 6.69,5.1501,334%
LBBB,Lakeshore Acquisition II Corp. Ordinary Shares,5.3499,0.3299,0.06572, $-   ,United States,2022,10729,Finance,Blank Checks,78.02,0,$ 23.20,17.8501,334%
BY,Byline Bancorp Inc. Common Stock,20.84,0.23,0.01116," $911,056,299.00 ",United States,2017,105604,Finance,Major Banks,76.96,0,$ 90.00,69.16,332%
GRNT,Granite Ridge Resources Inc. Common Stock,6.15,-0.07,-0.01125," $817,968,352.00 ",United States,2022,656745,Finance,Blank Checks,76.48,0,$ 26.53,20.38,331%
CCAP,Crescent Capital BDC Inc. Common stock,16.76,0.13,0.00782," $621,151,528.00 ",United States,,92330,Finance,Finance: Consumer Services,76.71,0,$ 71.88,55.12,329%
ORGN,Origin Materials Inc. Common Stock,0.5936,0.0147,0.02539," $85,644,137.00 ",United States,2020,2312270,Industrials,Major Chemicals,78.74,0,$ 2.54,1.9464,328%
AMN,AMN Healthcare Services Inc, $56.27 ,0.4,0.00716," $2,131,988,090.00 ",United States,,997129,Consumer Discretionary,Professional Services,76.4,5,$ 240.31,184.04,327%
ETW,Eaton Vance Corporation Eaton Vance Tax-Managed Global Buy-Write Opportunites Fund Common Shares of Beneficial Interest,8.01,0.03,0.00376," $877,878,266.00 ",United States,2005,216196,Finance,Investment Bankers/Brokers/Service,76.19,0,$ 33.94,25.93,324%
BMY,Bristol-Myers Squibb Company Common Stock, $50.75 ,-0.17,-0.00334," $102,626,315,608.00 ",United States,,14654802,Health Care,Biotechnology: Pharmaceutical Preparations,76.4,4.5,$ 214.79,164.04,323%
NMM,Navios Maritime Partners LP Common Units Representing Limited Partner Interests,34.13,0.02,0.00059," $1,030,043,400.00 ",Greece,2007,149666,Consumer Discretionary,Marine Transportation,76.13,1,$ 143.92,109.79,322%
JD,JD.com Inc. American Depositary Shares,22.62,-0.19,-0.00833," $35,547,521,410.00 ",China,2014,14631349,Consumer Discretionary,Other Specialty Stores,75.89,1,$ 95.31,72.69,321%
ACGL,Arch Capital Group Ltd. Common Stock,87.59,-0.69,-0.00782," $32,771,904,922.00 ",Bermuda,,3308531,Finance,Property-Casualty Insurers,76.3,3,$ 368.44,280.85,321%
SQM,Sociedad Quimica y Minera S.A. Common Stock,49.72,3.7,0.0804," $14,201,944,032.00 ",Chile,1993,3304346,Industrials,Mining & Quarrying of Nonmetallic Minerals (No Fuels),75.34,1,$ 208.53,158.81,319%
NBN,Northeast Bank Common Stock,53.39,0.8,0.01521," $482,727,500.00 ",United States,,22244,Finance,Major Banks,76.32,3.5,$ 223.75,170.36,319%
ETB,Eaton Vance Tax-Managed Buy-Write Income Fund Eaton Vance Tax-Managed Buy-Write Income Fund Common Shares of Beneficial Interest,13.48,0.05,0.00372," $395,926,445.00 ",United States,2005,81415,Finance,Investment Managers,75.95,0,$ 56.47,42.99,319%
FINW,FinWise Bancorp Common Stock,9.83,1.06,0.12087," $122,811,744.00 ",United States,2021,23990,Finance,Commercial Banks,77.19,0,$ 40.91,31.08,316%
WF,Woori Financial Group Inc. American Depositary Shares (each representing three (3) shares of Common Stock),33.99,0.87,0.02627," $8,248,899,689.00 ",South Korea,,52180,Finance,Commercial Banks,75.93,0,$ 141.11,107.12,315%
EOI,Eaton Vance Enhance Equity Income Fund Eaton Vance Enhanced Equity Income Fund Shares of Beneficial Interest,18.01,0.14,0.00783, $-   ,United States,2004,53862,Finance,Finance/Investors Services,75.64,0,$ 74.68,56.67,315%
TEX,Terex Corporation Common Stock,57.35,0.71,0.01254," $3,842,450,000.00 ",United States,,677336,Industrials,Construction/Ag Equipment/Trucks,76.07,1,$ 236.88,179.53,313%
PFBC,Preferred Bank Common Stock, $71.85 ,1.09,0.0154," $1,031,529,614.00 ",United States,,100667,Finance,Major Banks,75.58,4.5,$ 296.36,224.51,312%
PHT,Pioneer High Income Fund Inc.,7.43,0.05,0.00678, $-   ,United States,,90794,Finance,Investment Managers,75.64,0,$ 30.63,23.2,312%
MBIN,Merchants Bancorp Common Stock,42.86,1.38,0.03327," $1,853,275,486.00 ",United States,2017,118460,Finance,Major Banks,75.86,0,$ 176.25,133.39,311%
PHD,Pioneer Floating Rate Fund Inc.,9.69,0.02,0.00207, $-   ,United States,2004,55446,Finance,Investment Managers,75.51,0,$ 39.69,30,310%
FEDU,Four Seasons Education (Cayman) Inc. American Depositary Shares each ADS representing 10 ordinary shares,9.89,0.99,0.11124," $21,005,183.00 ",,2017,477,Real Estate,Other Consumer Services,75.51,0,$ 40.39,30.5,308%
ORRF,Orrstown Financial Services Inc Common Stock,26.95,0.5,0.0189," $286,049,213.00 ",United States,,31667,Finance,Major Banks,75.87,2.5,$ 109.69,82.74,307%
AX,Axos Financial Inc. Common Stock, $52.12 ,0.43,0.00832," $2,965,555,501.00 ",United States,2018,496870,Finance,Savings Institutions,76.11,4.5,$ 211.88,159.76,307%
DSWL,Deswell Industries Inc. Common Shares,2.24,0.04,0.01818," $35,694,935.00 ",Macau,1995,1473,Industrials,Plastic Products,76.07,1,$ 9.07,6.83,305%
HZO,MarineMax Inc.  (FL) Common Stock, $33.20 ,0.66,0.02028," $740,346,322.00 ",United States,1998,182562,Consumer Discretionary,Auto & Home Supply Stores,75.29,5,$ 134.38,101.18,305%
CUBI,Customers Bancorp Inc Common Stock, $54.31 ,1.08,0.02029," $1,706,091,407.00 ",United States,,373727,Finance,Major Banks,75.04,5,$ 218.58,164.27,302%
ERF,Enerplus Corporation Common Stock,17.73,0.06,0.0034," $3,603,806,396.00 ",Canada,,3851592,Energy,Oil & Gas Production,75.05,1,$ 71.23,53.5,302%
PFIE,Profire Energy Inc. Common Stock,1.48,0.03,0.02069," $70,430,169.00 ",United States,,52513,Energy,Oil & Gas Production,75.08,1,$ 5.94,4.46,301%
INMD,InMode Ltd. Ordinary Shares,22,0.32,0.01476," $1,847,614,164.00 ",Israel,2019,1245581,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,73.95,0,$ 88.09,66.09,300%
MHO,M/I Homes Inc. Common Stock, $126.99 ,4.84,0.03962," $3,531,198,104.00 ",United States,1993,308291,Consumer Discretionary,Homebuilding,74.15,4.5,$ 507.50,380.51,300%
ARHS,Arhaus Inc. Class A Common Stock,13.22,0.02,0.00152," $1,854,540,017.00 ",United States,2021,508815,Consumer Discretionary,Other Specialty Stores,74.89,0,$ 52.81,39.59,299%
KLXE,KLX Energy Services Holdings Inc. Common Stock,8.12,0.05,0.0062," $133,228,348.00 ",United States,,194078,Energy,Oilfield Services/Equipment,74.44,0,$ 32.43,24.31,299%
OXLC,Oxford Lane Capital Corp. Common Stock,5.09,0.04,0.00792," $883,624,000.00 ",United States,2011,2380209,Finance,Investment Managers,74.59,0,$ 20.31,15.22,299%
IDE,Voya Infrastructure Industrials and Materials Fund Common Shares of Beneficial Interest,10.04,0.08,0.00803, $-   ,United States,2010,28956,Finance,Finance/Investors Services,74.55,0,$ 39.81,29.77,297%
DAKT,Daktronics Inc. Common Stock,8.68,-0.12,-0.01364," $400,843,841.00 ",United States,1994,1282490,Industrials,Office Equipment/Supplies/Services,74.46,1,$ 34.38,25.7,296%
FUNC,First United Corporation Common Stock,22.1,0.3,0.01376," $147,765,506.00 ",United States,,11715,Finance,Major Banks,75.25,1,$ 87.50,65.4,296%
MTH,Meritage Homes Corporation Common Stock,157.66,2.32,0.01493," $5,702,466,658.00 ",United States,,436459,Consumer Discretionary,Homebuilding,74.39,3,$ 623.13,465.47,295%
CCRN,Cross Country Healthcare Inc. Common Stock $0.0001 Par Value,18.27,-0.43,-0.02299," $634,438,119.00 ",United States,2001,627262,Consumer Discretionary,Professional Services,74.75,1,$ 72.19,53.92,295%
AMAL,Amalgamated Financial Corp. Common Stock (DE),23.08,-0.43,-0.01829," $701,484,403.00 ",United States,2018,186104,Finance,Commercial Banks,74.49,0,$ 90.94,67.86,294%
BCS,Barclays PLC Common Stock,8.5,-0.13,-0.01506," $32,203,427,250.00 ",United Kingdom,,15294793,Finance,Commercial Banks,74.04,1,$ 33.36,24.86,292%
IMKTA,Ingles Markets Incorporated Class A Common Stock,77.01,1.14,0.01503," $1,462,756,896.00 ",United States,1987,94553,Consumer Staples,Food Chains,74.59,3.5,$ 300.31,223.3,290%
ATLC,Atlanticus Holdings Corporation Common Stock,33.15,0.35,0.01067," $483,576,852.00 ",United States,1995,22300,Finance,Finance: Consumer Services,74.31,1,$ 128.44,95.29,287%
CBNK,Capital Bancorp Inc. Common Stock,20.59,0.31,0.01529," $286,086,087.00 ",United States,2018,16849,Finance,Major Banks,74.68,0,$ 79.69,59.1,287%
AWF,Alliancebernstein Global High Income Fund,10.42,0.03,0.00289, $-   ,United States,1993,138116,Finance,Trusts Except Educational Religious and Charitable,73.95,0,$ 40.31,29.89,287%
FNCB,FNCB Bancorp Inc. Common Stock,5.86,0.27,0.0483," $115,928,562.00 ",United States,,15033,Finance,Major Banks,74.4,3,$ 22.66,16.8,287%
BXSL,Blackstone Secured Lending Fund Common Shares of Beneficial Interest,29.6,-0.03,-0.00101, $-   ,,2021,1017634,Finance,Trusts Except Educational Religious and Charitable,74.08,0,$ 114.06,84.46,285%
LAD,Lithia Motors Inc. Common Stock, $299.06 ,8.57,0.0295," $8,233,401,720.00 ",United States,,158410,Consumer Discretionary,Other Specialty Stores,73.97,5,"$ 1,151.25",852.19,285%
HY,Hyster-Yale Materials Handling Inc. Class A Common Stock,58.88,0.55,0.00943," $1,011,889,894.00 ",United States,,180107,Industrials,Construction/Ag Equipment/Trucks,74.7,1,$ 226.25,167.37,284%
BBDC,Barings BDC Inc. Common Stock,9.8,0.1,0.01031," $1,039,457,286.00 ",United States,,544811,Finance,Diversified Financial Services,73.89,1,$ 37.50,27.7,283%
CMC,Commercial Metals Company Common Stock,54,-0.19,-0.00351," $6,284,942,712.00 ",United States,,638288,Industrials,Steel/Iron Ore,74.19,1,$ 206.56,152.56,283%
FRBA,First Bank Common Stock,13.41,0.27,0.02055," $317,294.00 ",United States,2013,43485,Finance,Major Banks,74.79,0,$ 51.25,37.84,282%
CRC,California Resources Corporation Common Stock,52.17,-0.51,-0.00968," $3,579,897,627.00 ",United States,2020,1590732,Energy,Oil & Gas Production,72.94,1,$ 199.38,147.21,282%
METCB,Ramaco Resources Inc. Class B Common Stock,12,0.2116,0.01795," $632,231,940.00 ",United States,,28102,Energy,Coal Mining,73.61,0,$ 45.63,33.63,280%
KT,KT Corporation Common Stock,14.32,0.04,0.0028," $7,333,062,298.00 ",South Korea,,1071985,Telecommunications,Telecommunications Equipment,73.5,1,$ 54.37,40.05,280%
ESNT,Essent Group Ltd. Common Shares,53.57,0.18,0.00337," $5,725,162,825.00 ",Bermuda,2013,558184,Finance,Property-Casualty Insurers,73.63,1,$ 203.13,149.56,279%
MOMO,Hello Group Inc. American Depositary Shares,6.59,-0.14,-0.0208," $1,242,120,552.00 ",China,2014,1705079,Technology,Computer Software: Prepackaged Software,72.48,0,$ 24.93,18.34,278%
BCSF,Bain Capital Specialty Finance Inc. Common Stock,15.71,0.16,0.01029," $1,014,273,183.00 ",United States,2018,281777,Finance,Finance/Investors Services,73.63,0,$ 59.38,43.67,278%
HTBI,HomeTrust Bancshares Inc. Common Stock, $26.25 ,0.25,0.00962," $456,311,809.00 ",United States,2012,40457,Finance,Savings Institutions,73.83,5,$ 99.06,72.81,277%
HNRG,Hallador Energy Company Common Stock,7.6,0.32,0.04396," $251,882,263.00 ",United States,,620497,Energy,Coal Mining,72.76,1,$ 28.67,21.07,277%
CASH,Pathward Financial Inc. Common Stock,50.84,0.29,0.00574," $1,295,951,001.00 ",United States,1993,276175,Finance,Major Banks,73.67,3.5,$ 191.25,140.41,276%
CFBK,CF Bankshares Inc. Common Stock,21.85,0.3,0.01392," $143,228,127.00 ",United States,,1992,Finance,Major Banks,73.21,2,$ 81.56,59.71,273%
SD,SandRidge Energy Inc. Common Stock,13.04,0.03,0.00231," $483,670,148.00 ",United States,2016,312193,Energy,Oil & Gas Production,73.1,1,$ 48.36,35.32,271%
TMHC,Taylor Morrison Home Corporation Common Stock,56.61,1.37,0.0248," $6,024,943,652.00 ",United States,2013,810448,Consumer Discretionary,Homebuilding,72.52,3.5,$ 209.94,153.33,271%
SJT,San Juan Basin Royalty Trust Common Stock,5.14,-0.42,-0.07554," $239,569,211.00 ",United States,,485765,Energy,Oil & Gas Production,72.16,1,$ 19.04,13.9,270%
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,74.03,-0.56,-0.00751," $189,942,636,402.00 ",China,2014,12528172,Consumer Discretionary,Catalog/Specialty Distribution,72.68,1.5,$ 274.16,200.13,270%
MRBK,Meridian Corporation Common Stock,9.775,0.475,0.05108," $109,262,516.00 ",United States,2017,20105,Finance,Major Banks,73.21,0,$ 35.94,26.165,268%
IQ,iQIYI Inc. American Depositary Shares,3.69,0.02,0.00545," $3,314,452,213.00 ",China,2018,17188393,Consumer Discretionary,Consumer Electronics/Video Chains,71.7,0,$ 13.50,9.81,266%
GBDC,Golub Capital BDC Inc. Common Stock,15.57,0.08,0.00516," $2,656,020,828.00 ",United States,2010,1337481,Finance,Finance: Consumer Services,72.75,1,$ 56.88,41.31,265%
JILL,J. Jill Inc. Common Stock,24.99,-0.22,-0.00873," $264,961,598.00 ",United States,2017,68281,Consumer Discretionary,Clothing/Shoe/Accessory Stores,72.6,0,$ 91.25,66.26,265%
BFST,Business First Bancshares Inc. Common Stock,22.45,0.81,0.03743," $568,976,572.00 ",United States,,76603,Finance,Major Banks,73.22,0,$ 81.88,59.43,265%
UMC,United Microelectronics Corporation (NEW) Common Stock,7.68,0.14,0.01857," $19,207,294,441.00 ",Taiwan,,7014978,Technology,Semiconductors,71.92,2.5,$ 27.81,20.13,262%
MFIN,Medallion Financial Corp. Common Stock,7.73,0.18,0.02384," $180,601,641.00 ",United States,,104669,Finance,Finance: Consumer Services,71.41,1,$ 27.95,20.22,262%
FAX,abrdn Asia-Pacific Income Fund Inc. Common Stock,2.69,0.01,0.00373, $-   ,United States,1986,501638,Finance,Investment Managers,71.93,0,$ 9.69,7,260%
PXS,Pyxis Tankers Inc. Common Stock,4.34,0.02,0.00463," $46,655,000.00 ",Greece,,7858,Consumer Discretionary,Marine Transportation,71.79,0,$ 15.63,11.29,260%
SLM,SLM Corporation Common Stock,20.83,0.31,0.01511," $4,589,884,563.00 ",United States,,3494661,Finance,Finance: Consumer Services,72.4,3,$ 75.00,54.17,260%
MOS,Mosaic Company (The) Common Stock,31.16,0.27,0.00874," $10,023,827,308.00 ",United States,,9124878,Industrials,Agricultural Chemicals,71.81,1,$ 112.19,81.03,260%
PMT,PennyMac Mortgage Investment Trust Common Shares of Beneficial Interest,14.13,0.32,0.02317," $1,224,313,137.00 ",United States,2009,596364,Real Estate,Real Estate Investment Trusts,71.62,1,$ 50.31,36.18,256%
OBT,Orange County Bancorp Inc. Common Stock,45.98,1.46,0.03279," $259,808,059.00 ",United States,,7019,Finance,Major Banks,72.8,0,$ 163.44,117.46,255%
KB,KB Financial Group Inc,47.35,0.59,0.01262," $18,449,185,762.00 ",South Korea,,143541,Finance,Commercial Banks,71.76,1,$ 168.03,120.68,255%
CFB,CrossFirst Bankshares Inc. Common Stock,12.87,0.19,0.01498," $634,451,450.00 ",United States,2019,107261,Finance,Major Banks,72.12,0,$ 45.63,32.76,255%
TOL,Toll Brothers Inc. Common Stock, $114.64 ,2.47,0.02202," $11,955,674,337.00 ",United States,,1569546,Consumer Discretionary,Homebuilding,71.09,5,$ 404.38,289.74,253%
RNGR,Ranger Energy Services Inc. Class A Common Stock,10.49,0.19,0.01845," $256,089,359.00 ",United States,2017,131764,Energy,Oilfield Services/Equipment,71.08,0,$ 37.00,26.51,253%
LOMA,Loma Negra Compania Industrial Argentina Sociedad Anonima ADS,6.57,0.17,0.02656," $766,947,846.00 ",Argentina,2017,654210,Industrials,Building Materials,70.56,0,$ 23.13,16.56,252%
NOAH,Noah Holdings Limited American Depositary Shares,11.12,-0.36,-0.03136," $710,469,588.00 ",China,2010,197908,Finance,Investment Managers,71.38,1,$ 39.14,28.02,252%
TX,Ternium S.A. Ternium S.A. American Depositary Shares (each representing ten shares USD1.00 par value),40.54,0.89,0.02245," $8,127,229,906.00 ",Luxembourg,,186382,Industrials,Steel/Iron Ore,71.7,2.5,$ 142.64,102.1,252%
CBAN,Colony Bankcorp Inc. Common Stock,11.34,0.39,0.03562," $199,220,927.00 ",United States,,34572,Finance,Major Banks,71.78,2.5,$ 39.69,28.35,250%
TSBK,Timberland Bancorp Inc. Common Stock, $26.20 ,0.19,0.0073," $212,820,190.00 ",United States,,35819,Finance,Banks,72.09,5,$ 91.37,65.17,249%
BCML,BayCom Corp Common Stock,20.02,0.27,0.01367," $231,256,445.00 ",United States,2018,16973,Finance,Major Banks,71.46,3,$ 69.52,49.5,247%
ATSG,Air Transport Services Group Inc,12.07,-0.12,-0.00984," $787,843,903.00 ",United States,,1046880,Consumer Discretionary,Air Freight/Delivery Services,71.52,1,$ 41.75,29.68,246%
PKBK,Parke Bancorp Inc. Common Stock,17.25,0.46,0.0274," $206,080,075.00 ",United States,,16012,Finance,Major Banks,71.46,1,$ 59.39,42.14,244%
BERY,Berry Global Group Inc. Common Stock, $58.21 ,0.6,0.01041," $6,746,539,000.00 ",United States,2012,1000444,Industrials,Plastic Products,70.97,4.5,$ 200.31,142.1,244%
