Symbol,Name,Last Sale,Net Change,% Change,Market Cap,Country,IPO Year,Volume,Sector,Industry,Margin of Safety,Business Predictability,Fair Value,Fair Value - Price,Baggers
DNP,DNP Select Income Fund Inc. Common Stock,$9.46,-0.08,-0.839%,0,United States,1987,693685,Finance,Investment Managers,79.74,0,$ 46.69,37.23,393.55%
CCS,Century Communities Inc. Common Stock,$70.33,-1.2,-1.678%,2177503095,United States,2014,461436,Consumer Discretionary,Homebuilding,80.27,3.5,$ 346.25,275.92,392.32%
MGPI,MGP Ingredients Inc.,$31.43,-2.12,-6.319%,668526880,United States,,683789,Consumer Staples,Beverages (Production/Distribution),80.01,3.5,$ 154.46,123.03,391.44%
FOR,Forestar Group Inc Common Stock ,$21.84,-0.29,-1.31%,1106750670,United States,2017,461738,Finance,Real Estate,79.86,1,$ 107.19,85.35,390.80%
PAM,Pampa Energia S.A.,$75.90,1.18,1.579%,4127871442,Argentina,,224099,Utilities,Electric Utilities: Central,77.87,4,$ 372.50,296.6,390.78%
PFX,PhenixFIN Corporation Common Stock,$53.58,0.58,1.094%,108219705,United States,,1640,Finance,Finance: Consumer Services,78.73,1,$ 254.69,201.11,375.35%
MKTW,MarketWise Inc. Class A Common Stock,$0.6815,-0.009,-1.303%,221149438,United States,,214765,Technology,Computer Software: Prepackaged Software,81.11,0,$ 3.23,2.5485,373.95%
SAN,Banco Santander S.A. Sponsored ADR (Spain),$6.39,0,0.00%,94569926471,Spain,,9582892,Finance,Commercial Banks,77.64,1,$ 30.28,23.89,373.87%
ACV,Virtus Diversified Income & Convertible Fund Common Shares of Beneficial Interest,$20.12,0,0.00%,208502634,United States,2015,25970,Finance,Finance/Investors Services,78.73,0,$ 95.21,75.09,373.21%
TPH,Tri Pointe Homes Inc. Common Stock,$32.40,-0.04,-0.123%,2977936520,United States,2013,889274,Consumer Discretionary,Homebuilding,79.1,4,$ 150.94,118.54,365.86%
BST,BlackRock Science and Technology Trust Common Shares of Beneficial Interest,$33.71,0.11,0.327%,746940449,United States,2014,154742,Finance,Finance Companies,78.16,0,$ 156.56,122.85,364.43%
CVU,CPI Aerostructures Inc. Common Stock,$3.41,-0.04,-1.159%,44332285,United States,2022,63174,Industrials,Military/Government/Technical,77.99,1,$ 15.81,12.4,363.64%
NOA,North American Construction Group Ltd. Common Shares (no par),$15.93,0.05,0.315%,443288602,Canada,2006,109506,Energy,Oilfield Services/Equipment,77.27,1,$ 73.64,57.71,362.27%
JAKK,JAKKS Pacific Inc. Common Stock,$25.27,0.38,1.527%,281665232,United States,1996,190208,Consumer Discretionary,Recreational Games/Products/Toys,78.73,1,$ 115.63,90.36,357.58%
AGRO,Adecoagro S.A. Common Shares,$10.83,-0.02,-0.184%,1127780025,Luxembourg,2011,410011,Consumer Staples,Farming/Seeds/Milling,78.22,3.5,$ 49.45,38.62,356.60%
GAIN,Gladstone Investment Corporation Business Development Company,$13.08,-0.35,-2.606%,481832943,United States,2005,173472,Finance,Finance: Consumer Services,77.9,1,$ 59.69,46.61,356.35%
EIM,Eaton Vance Municipal Bond Fund Common Shares of Beneficial Interest $.01 par value,$10.15,0.01,0.099%,0,United States,2002,220746,Finance,Finance/Investors Services,78.31,1,$ 46.25,36.1,355.67%
IGA,Voya Global Advantage and Premium Opportunity Fund Common Shares of Beneficial Interest,$9.57,-0.04,-0.416%,0,United States,2005,76088,Finance,Investment Managers,77.92,0,$ 43.44,33.87,353.92%
UONEK,Urban One Inc. Class D Common Stock,$0.625,-0.005,-0.794%,29940824,United States,,59673,Consumer Discretionary,Broadcasting,78.09,1,$ 2.83,2.205,352.80%
DBL,DoubleLine Opportunistic Credit Fund Common Shares of Beneficial Interest,$15.69,0.05,0.32%,0,United States,2012,23711,,,77.93,0,$ 71.04,55.35,352.77%
SMLR,Semler Scientific Inc. Common Stock,$32.80,0.06,0.183%,314764741,United States,,423658,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,76.8,1,$ 148.07,115.27,351.43%
TMHC,Taylor Morrison Home Corporation Common Stock,$60.44,-0.12,-0.198%,6149025258,United States,2013,1021201,Consumer Discretionary,Homebuilding,78.49,3.5,$ 272.81,212.37,351.37%
IGD,Voya Global Equity Dividend and Premium Opportunity Fund,$5.55,0,0.00%,0,United States,2005,224816,Finance,Trusts Except Educational Religious and Charitable,77.68,0,$ 25.00,19.45,350.45%
MTH,Meritage Homes Corporation Common Stock,$74.47,-0.33,-0.441%,5344407467,United States,,902983,Consumer Discretionary,Homebuilding,78.98,4,$ 335.00,260.53,349.85%
LDP,Cohen & Steers Limited Duration Preferred and Income Fund Inc.,$20.38,-0.22,-1.068%,0,United States,2012,63874,Finance,Finance Companies,77.94,0,$ 91.56,71.18,349.26%
LEO,BNY Mellon Strategic Municipals Inc. Common Stock,$6.20,0.03,0.486%,386203295,United States,1987,119768,Finance,Trusts Except Educational Religious and Charitable,78,0,$ 27.82,21.62,348.71%
MCY,Mercury General Corporation Common Stock,$53.99,0.08,0.148%,2990431972,United States,,448453,Finance,Property-Casualty Insurers,76.35,1,$ 242.05,188.06,348.32%
JHS,John Hancock Income Securities Trust Common Stock,$11.30,0,0.00%,131606411,United States,,22238,Finance,Finance Companies,77.86,0,$ 50.63,39.33,348.05%
DB,Deutsche Bank AG Common Stock,$23.17,-0.05,-0.215%,47266800000,Germany,,6936270,Finance,Major Banks,77.46,1,$ 103.76,80.59,347.82%
SUGP,SU Group Holdings Limited Ordinary Shares,$0.77,-0.0292,-3.654%,10662575,Hong Kong,2024,4093,Consumer Discretionary,Diversified Commercial Services,79.07,0,$ 3.44,2.67,346.75%
TEX,Terex Corporation Common Stock,$40.38,-0.26,-0.64%,2681232000,United States,,1225816,Industrials,Construction/Ag Equipment/Trucks,77.61,1,$ 180.00,139.62,345.77%
EVM,Eaton Vance California Municipal Bond Fund Common Shares of Beneficial Interest $.01 par value,$9.36,0.05,0.537%,0,United States,2002,64326,Finance,Finance/Investors Services,77.43,1,$ 41.56,32.2,344.02%
BNT,Brookfield Wealth Solutions Ltd. Class A Exchangeable Limited Voting Shares,$49.88,-0.25,-0.499%,7255859543,,2021,18776,Finance,Property-Casualty Insurers,77.23,0,$ 221.25,171.37,343.56%
TWN,Taiwan Fund Inc. (The) Common Stock,$35.33,0.09,0.255%,0,United States,1986,53722,Finance,Trusts Except Educational Religious and Charitable,77.74,0,$ 156.49,121.16,342.94%
HGBL,Heritage Global Inc. Common Stock,$1.98,-0.02,-1.00%,73935546,United States,,21932,Consumer Discretionary,Business Services,73.03,1,$ 8.75,6.77,341.92%
AMPH,Amphastar Pharmaceuticals Inc. Common Stock,$27.33,-1.08,-3.801%,1302277807,United States,2014,515760,Health Care,Biotechnology: Pharmaceutical Preparations,78.21,1,$ 120.63,93.3,341.38%
VIPS,Vipshop Holdings Limited American Depositary Shares each representing two ordinary shares,$16.49,-0.04,-0.242%,8942576882,China,2012,2132150,Consumer Discretionary,Catalog/Specialty Distribution,76.78,3,$ 72.44,55.95,339.30%
NRO,Neuberger Berman Real Estate Securities Income Fund Inc.,$3.30,-0.01,-0.302%,0,United States,2003,311662,Finance,Finance/Investors Services,76.99,1,$ 14.43,11.13,337.27%
PHM,PulteGroup Inc. Common Stock,$105.84,-1.56,-1.453%,21428149640,United States,,2157557,Consumer Discretionary,Homebuilding,77.71,5,$ 461.88,356.04,336.39%
GRBK,Green Brick Partners Inc. Common Stock,$60.44,-0.78,-1.274%,2689470604,United States,2021,321196,Consumer Discretionary,Homebuilding,77.98,1,$ 263.44,203,335.87%
NMI,Nuveen Municipal Income Fund Inc. Common Stock,$9.8499,-0.0001,-0.001%,0,United States,1988,25020,Finance,Trusts Except Educational Religious and Charitable,77.13,0,$ 42.81,32.9601,334.62%
RNG,RingCentral Inc. Class A Common Stock,$26.74,-0.25,-0.926%,2425902724,United States,2013,2095989,Technology,EDP Services,76.71,1,$ 115.94,89.2,333.58%
KB,KB Financial Group Inc,$53.14,-0.29,-0.543%,20122195661,South Korea,,163567,Finance,Commercial Banks,76.1,3.5,$ 229.89,176.75,332.61%
CLCO,Cool Company Ltd. Common Shares,$5.16,0.22,4.453%,277106685,,2023,799369,Consumer Discretionary,Marine Transportation,75.99,0,$ 22.16,17,329.46%
DAC,Danaos Corporation Common Stock,$80.37,0.4,0.50%,1500452445,Greece,2006,50467,Consumer Discretionary,Marine Transportation,76.55,1,$ 344.86,264.49,329.09%
SOWG,Sow Good Inc. Common Stock,$2.2601,0.0501,2.267%,23155601,United States,,13626,Consumer Staples,Packaged Foods,74.61,0,$ 9.69,7.4299,328.74%
PDT,John Hancock Premium Dividend Fund,$12.64,0.07,0.557%,0,United States,,142386,Finance,Finance Companies,76.49,0,$ 53.97,41.33,326.98%
SHIP,Seanergy Maritime Holdings Corp. Common Stock,$6.95,0.07,1.017%,143252872,Greece,,215907,Consumer Discretionary,Marine Transportation,75.3,1,$ 29.59,22.64,325.76%
CIF,MFS Intermediate High Income Fund Common Stock,$1.69,-0.01,-0.588%,0,United States,,325323,Finance,Trusts Except Educational Religious and Charitable,76.36,0,$ 7.19,5.5,325.44%
ANF,Abercrombie & Fitch Company Common Stock,$78.69,0.52,0.665%,3963826897,United States,,2625229,Consumer Discretionary,Clothing/Shoe/Accessory Stores,77.14,1,$ 334.69,256,325.33%
IGI,Western Asset Investment Grade Opportunity Trust Inc. Common Stock,$16.56,0.01,0.06%,0,United States,2009,33597,Finance,Investment Managers,76.48,0,$ 70.31,53.75,324.58%
ASO,Academy Sports and Outdoors Inc. Common Stock,$46.78,-3.78,-7.476%,3246396198,United States,2020,1982600,Consumer Discretionary,Other Specialty Stores,77.21,0,$ 196.88,150.1,320.86%
CROX,Crocs Inc. Common Stock,$98.32,-2.78,-2.75%,5511441553,United States,2006,1440130,Consumer Discretionary,Shoe Manufacturing,75.21,1,$ 410.94,312.62,317.96%
PIM,Putnam Master Intermediate Income Trust Common Stock,$3.31,0.03,0.915%,166338734,United States,1988,40860,Finance,Finance Companies,75.93,0,$ 13.75,10.44,315.41%
STNE,StoneCo Ltd. Class A Common Shares,$9.18,-0.08,-0.864%,2836033389,Brazil,2018,3622307,Technology,EDP Services,74.53,0,$ 38.13,28.95,315.36%
BMA,Banco Macro S.A.  ADR (representing Ten Class B Common Shares),$81.62,1.42,1.771%,5218892252,Argentina,,278681,Finance,Commercial Banks,74.89,5,$ 338.61,256.99,314.86%
LOMA,Loma Negra Compania Industrial Argentina Sociedad Anonima ADS,$10.55,0.08,0.764%,1231149447,Argentina,2017,365874,Industrials,Building Materials,75.02,5,$ 43.75,33.2,314.69%
PANL,Pangaea Logistics Solutions Ltd. Common Shares,$4.75,-0.16,-3.259%,222784932,United States,2013,278785,Consumer Discretionary,Marine Transportation,72.32,1,$ 19.69,14.94,314.53%
JGH,Nuveen Global High Income Fund Common Shares of Beneficial Interest,$12.90,-0.09,-0.693%,0,United States,2014,82921,Finance,Investment Managers,76.05,0,$ 53.44,40.54,314.26%
NEUE,NeueHealth Inc. Common Stock,$6.93,0.03,0.435%,57413581,United States,2021,16513,Health Care,Medical Specialities,82.18,0,$ 28.51,21.58,311.40%
DXST,Decent Holding Inc Ordinary Shares,$0.9801,0.0001,0.01%,15926625,China,2025,17658,Industrials,Miscellaneous,74.94,0,$ 4.03,3.0499,311.18%
MWG,Multi Ways Holdings Limited Ordinary Shares,$0.2801,-0.0009,-0.32%,8638284,,2023,10961,Consumer Discretionary,Miscellaneous manufacturing industries,74.78,0,$ 1.15,0.8699,310.57%
CHW,Calamos Global Dynamic Income Fund Common Stock,$6.55,-0.07,-1.057%,0,United States,2007,193183,Finance,Investment Managers,75.46,0,$ 26.89,20.34,310.53%
EOS,Eaton Vance Enhance Equity Income Fund II Common Stock,$22.09,0.04,0.181%,0,,2005,203763,Finance,Trusts Except Educational Religious and Charitable,75.6,0,$ 90.26,68.17,308.60%
QQQX,Nuveen NASDAQ 100 Dynamic Overwrite Fund Shares of Beneficial Interest,$24.21,-0.32,-1.305%,0,United States,,211324,Finance,Finance Companies,75.35,0,$ 98.19,73.98,305.58%
VGI,Virtus Global Multi-Sector Income Fund Common Shares of Beneficial Interest,$7.79,-0.01,-0.128%,0,United States,2012,24489,Finance,Investment Managers,75.44,0,$ 31.56,23.77,305.13%
DAL,Delta Air Lines Inc. Common Stock,$46.68,-3.65,-7.252%,30153506440,United States,,31460724,Consumer Discretionary,Air Freight/Delivery Services,76.04,1,$ 189.06,142.38,305.01%
JLS,Nuveen Mortgage and Income Fund,$19.03,-0.04,-0.21%,0,United States,2009,11966,Finance,Investment Managers,75.39,0,$ 76.56,57.53,302.31%
GGB,Gerdau S.A. Common Stock,$2.88,0.02,0.699%,6072426153,Brazil,,10369087,Industrials,Steel/Iron Ore,74.57,1,$ 11.56,8.68,301.39%
CGO,Calamos Global Total Return Fund Common Stock,$10.47,-0.03,-0.286%,0,United States,2005,19675,Finance,Investment Managers,75.03,0,$ 42.01,31.54,301.24%
RCMT,RCM Technologies Inc. Common Stock,$17.45,-0.28,-1.579%,132568139,United States,,43056,Consumer Discretionary,Professional Services,76.81,1,$ 70.00,52.55,301.15%
HAFN,Hafnia Limited Common Shares,$4.21,0.18,4.467%,0,,2024,4728697,Consumer Discretionary,Transportation Services,74.6,0,$ 16.85,12.64,300.24%
ESGR,Enstar Group Limited Ordinary Shares,$331.61,0.01,0.003%,4936133235,Bermuda,,99789,Finance,Property-Casualty Insurers,74.81,1,"$ 1,317.50",985.89,297.30%
VC,Visteon Corporation Common Stock,$84.67,-2.45,-2.812%,2292904496,United States,,359529,Consumer Discretionary,Auto Parts:O.E.M.,75.99,3,$ 335.63,250.96,296.40%
GES,Guess? Inc. Common Stock,$10.19,-1.08,-9.583%,524345210,United States,1996,1772315,Consumer Discretionary,Apparel,75.95,1,$ 40.33,30.14,295.78%
AMN,AMN Healthcare Services Inc,$26.07,-0.27,-1.025%,995588481,United States,,1865997,Consumer Discretionary,Professional Services,75.53,1,$ 102.75,76.68,294.13%
TRMD,TORM plc Class A Common Stock,$17.335,-0.495,-2.776%,1446605750,United Kingdom,,1226408,Consumer Discretionary,Marine Transportation,73.2,1,$ 68.20,50.865,293.42%
FWRD,Forward Air Corporation Common Stock,$17.41,-0.66,-3.652%,504096296,United States,,903354,Consumer Discretionary,Oil Refining/Marketing,70.81,1,$ 68.49,51.08,293.39%
PSF,Cohen & Steers Select Preferred and Income Fund Inc. Common Stock,$19.70,-0.21,-1.055%,968030972,,2010,25440,Finance,Investment Managers,74.41,0,$ 77.32,57.62,292.49%
NXST,Nexstar Media Group Inc. Common Stock,$169.06,-7.88,-4.453%,5157886366,United States,2003,817078,Industrials,Broadcasting,74.35,5,$ 662.19,493.13,291.69%
TOL,Toll Brothers Inc. Common Stock,$106.83,-0.01,-0.009%,10622854710,United States,,1612864,Consumer Discretionary,Homebuilding,74.88,4.5,$ 417.50,310.67,290.81%
NCDL,Nuveen Churchill Direct Lending Corp. Common Stock,$17.23,-0.02,-0.116%,895396734,,2024,273503,,,74.18,0,$ 67.19,49.96,289.96%
UPBD,Upbound Group Inc. Common Stock,$25.17,-0.65,-2.517%,1445351282,United States,,908996,Consumer Discretionary,Diversified Commercial Services,74.98,1,$ 98.13,72.96,289.87%
GLQ,Clough Global Equity Fund Clough Global Equity Fund Common Shares of Beneficial Interest,$6.29,0.01,0.159%,0,United States,2005,74636,Finance,Finance/Investors Services,74.17,1,$ 24.47,18.18,289.03%
ACGL,Arch Capital Group Ltd. Common Stock,$90.09,-0.63,-0.694%,33815933391,Bermuda,,1909960,Finance,Property-Casualty Insurers,74.53,4,$ 350.00,259.91,288.50%
SCVL,Shoe Carnival Inc. Common Stock,$22.29,-1.11,-4.744%,605725512,United States,1993,703157,Consumer Discretionary,Clothing/Shoe/Accessory Stores,74.77,3,$ 86.56,64.27,288.34%
FLR,Fluor Corporation Common Stock,$35.60,1.31,3.82%,6008795591,United States,,3775324,Industrials,Military/Government/Technical,73.16,1,$ 137.22,101.62,285.45%
PFBC,Preferred Bank Common Stock,$81.025,-0.085,-0.105%,1163252428,United States,,90777,Finance,Major Banks,73.38,5,$ 311.88,230.855,284.92%
CNR,Core Natural Resources Inc. Common Stock,$76.41,4.83,6.748%,4127417728,United States,2017,1193392,Energy,Coal Mining,75.83,1,$ 294.06,217.65,284.84%
CSQ,Calamos Strategic Total Return Common Stock,$16.13,-0.12,-0.738%,2562857343,United States,2004,367106,Finance,Finance Companies,73.68,0,$ 61.97,45.84,284.19%
NWG,NatWest Group plc American Depositary Shares (each representing two (2) Ordinary Shares),$11.48,0.02,0.175%,46232343730,United Kingdom,2022,6929449,Finance,Commercial Banks,73.26,1,$ 44.06,32.58,283.80%
SSBK,Southern States Bancshares Inc. Common Stock,$31.21,-0.18,-0.573%,308506449,United States,2021,13392,Finance,Savings Institutions,72.85,0,$ 119.69,88.48,283.50%
AXS,Axis Capital Holdings Limited Common Stock,$91.38,-0.24,-0.262%,7382278046,Bermuda,2003,440179,Finance,Property-Casualty Insurers,73.7,1,$ 349.38,258,282.34%
GDO,Western Asset Global Corporate Opportunity Fund Inc. Common Stock,$11.46,0.14,1.237%,0,United States,2009,74737,Finance,Finance Companies,73.81,0,$ 43.75,32.29,281.76%
OEC,Orion S.A. Common Shares,$13.29,-0.09,-0.673%,752932962,Luxembourg,2014,667780,Industrials,Major Chemicals,74.01,1,$ 50.63,37.34,280.96%
RCKY,Rocky Brands Inc. Common Stock,$18.88,0.01,0.053%,140728008,United States,1993,27410,Consumer Discretionary,Shoe Manufacturing,74.29,1,$ 71.77,52.89,280.14%
HAL,Halliburton Company Common Stock,$24.66,-0.23,-0.924%,21407139423,United States,,12462860,Energy,Oilfield Services/Equipment,73.17,1,$ 93.44,68.78,278.91%
CNC,Centene Corporation Common Stock,$58.57,-0.87,-1.464%,29053297080,United States,,6016934,Health Care,Medical Specialities,73.66,4,$ 221.88,163.31,278.83%
RAND,Rand Capital Corporation Common Stock,$23.375,3.955,20.366%,60331366,United States,,38592,Finance,Finance: Consumer Services,73.71,1,$ 88.44,65.065,278.35%
AX,Axos Financial Inc. Common Stock,$62.36,-0.36,-0.574%,3560660963,United States,2018,398059,Finance,Savings Institutions,73.5,5,$ 235.94,173.58,278.35%
MSDL,Morgan Stanley Direct Lending Fund Common Stock,$20.08,-0.07,-0.347%,0,United States,2024,693504,,,73.49,0,$ 75.94,55.86,278.19%
VTLE,Vital Energy Inc. Common Stock par value $0.01 per share,$20.92,0.52,2.549%,1730083393,United States,2011,1540738,Energy,Oil & Gas Production,73,1,$ 78.59,57.67,275.67%
DPG,Duff & Phelps Utility and Infrastructure Fund Inc.,$11.67,0,0.00%,0,United States,2011,104370,Finance,Trusts Except Educational Religious and Charitable,73.22,0,$ 43.84,32.17,275.66%
AOMR,Angel Oak Mortgage REIT Inc. Common Stock,$9.59,-0.05,-0.519%,225473098,United States,2021,244290,Finance,Real Estate,73.26,0,$ 35.94,26.35,274.77%
TS,Tenaris S.A. American Depositary Shares,$36.70,0.97,2.715%,21430758379,Luxembourg,,1837075,Industrials,Steel/Iron Ore,71.96,1,$ 137.21,100.51,273.87%
TOYO,TOYO Co. Ltd Ordinary Shares,$2.79,-0.01,-0.357%,128607123,Japan,,15365,Consumer Discretionary,Miscellaneous manufacturing industries,71.52,0,$ 10.43,7.64,273.84%
CMRE,Costamare Inc. Common Stock $0.0001 par value,$10.16,0,0.00%,1218808728,Greece,2010,620417,Consumer Discretionary,Marine Transportation,72.49,1,$ 37.95,27.79,273.52%
GVH,Globavend Holdings Limited Ordinary Shares,$0.67,-0.0036,-0.534%,10003852,Australia,2023,4908,Consumer Discretionary,Oil Refining/Marketing,73.2,0,$ 2.50,1.83,273.13%
TITN,Titan Machinery Inc. Common Stock,$14.29,-0.48,-3.25%,330466139,United States,2007,274029,Consumer Discretionary,Other Specialty Stores,72.73,1,$ 53.13,38.84,271.80%
PERI,Perion Network Ltd. Ordinary Shares,$8.43,0.09,1.079%,404567030,Israel,2006,606527,Technology,EDP Services,72.02,1,$ 31.34,22.91,271.77%
REI,Ring Energy Inc. Common Stock,$1.09,-0.01,-0.909%,217951527,United States,,2395049,Energy,Oil & Gas Production,71.04,1,$ 4.04,2.95,270.64%
CRTO,Criteo S.A. American Depositary Shares,$34.92,-0.44,-1.244%,1897674880,France,2013,311407,Consumer Discretionary,Advertising,72.26,1,$ 129.04,94.12,269.53%
NX,Quanex Building Products Corporation Common Stock,$18.54,-1.88,-9.207%,876225800,United States,,1355764,Industrials,Metal Fabrications,71.17,1,$ 68.44,49.9,269.15%
KSPI,Joint Stock Company Kaspi.kz American Depository Shares,$97.59,0.09,0.092%,18477052849,Kazakhstan,2024,640852,,,73.39,0,$ 359.38,261.79,268.25%
EDD,Morgan Stanley Emerging Markets Domestic Debt Fund Inc. Common Stock,$4.76,0.02,0.422%,0,United States,2007,209419,Finance,Finance Companies,72.8,0,$ 17.50,12.74,267.65%
